internal_id	source_key	lexeme_ids	entity_sha256	lemma_json	stratum	sample_score_sha256	pinned	genders	gender_claims_json	number_restriction	restriction_claims_json	paradigm_claims_json	source_completeness	slot_values_json	slot_form_ids_json	combining_forms_json	object_form_evidence_json	compound_statement_ids_json	sense_statement_ids_json	structural_evidence	orthography	diagnostics_json	review_status
wdn_000254_N	L913840	["L913840"]	["28a61db69b0a6c64239a102dfb3a3203ddab2e7c44bce1a7e5ed0f9427fdfb33"]	"Clearingabkommen"	invariant_plural	0033d32a49c24726ab88436bfc3c9f41099d99630d28bdb14df681191d813da0	no	["neuter"]	[{"rank":"normal","statement":"L913840$D7AB2904-361A-4008-B5F4-31E2EEFD431A","value":"Q1775461"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Clearingabkommen"],"s_pl_dat":["Clearingabkommen"],"s_pl_gen":["Clearingabkommen"],"s_pl_nom":["Clearingabkommen"],"s_sg_acc":["Clearingabkommen"],"s_sg_dat":["Clearingabkommen"],"s_sg_gen":["Clearingabkommens"],"s_sg_nom":["Clearingabkommen"]}	{"s_pl_acc":["L913840-F8"],"s_pl_dat":["L913840-F7"],"s_pl_gen":["L913840-F6"],"s_pl_nom":["L913840-F5"],"s_sg_acc":["L913840-F4"],"s_sg_dat":["L913840-F3"],"s_sg_gen":["L913840-F2"],"s_sg_nom":["L913840-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000255_N	L914718	["L914718"]	["de402eaa1c5d81fe1616b6073a098c63a2f804ecfd7f375ffa0fbe95d45188b3"]	"Auslieger"	regular_masculine	00284f86fe89bad3b01b76e51e11d34e6d239df314d792cd6be9fb5c105cc8d3	no	["masculine"]	[{"rank":"normal","statement":"L914718$CFC53E5A-6282-4B08-95B3-ED9B58B9BB86","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Auslieger"],"s_pl_dat":["Ausliegern"],"s_pl_gen":["Auslieger"],"s_pl_nom":["Auslieger"],"s_sg_acc":["Auslieger"],"s_sg_dat":["Auslieger"],"s_sg_gen":["Ausliegers"],"s_sg_nom":["Auslieger"]}	{"s_pl_acc":["L914718-F8"],"s_pl_dat":["L914718-F7"],"s_pl_gen":["L914718-F6"],"s_pl_nom":["L914718-F5"],"s_sg_acc":["L914718-F4"],"s_sg_dat":["L914718-F3"],"s_sg_gen":["L914718-F2"],"s_sg_nom":["L914718-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000256_N	L915126	["L915126"]	["e83dc0e2c049d704e25734a942de5ecb6a3216cac1ae68a067d0afaf8e20db86"]	"Baier"	irregular_full	00a921015d1a0745e20addf576dbd07f98f618c2325ed6446941ffa171a9b77c	no	["masculine"]	[{"rank":"normal","statement":"L915126$FF42408A-08DF-4CB7-967B-64BC1BCDF0AC","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Baiern"],"s_pl_dat":["Baiern"],"s_pl_gen":["Baiern"],"s_pl_nom":["Baiern"],"s_sg_acc":["Baiern"],"s_sg_dat":["Baiern"],"s_sg_gen":["Baiern"],"s_sg_nom":["Baier"]}	{"s_pl_acc":["L915126-F8"],"s_pl_dat":["L915126-F7"],"s_pl_gen":["L915126-F6"],"s_pl_nom":["L915126-F5"],"s_sg_acc":["L915126-F4"],"s_sg_dat":["L915126-F3"],"s_sg_gen":["L915126-F2"],"s_sg_nom":["L915126-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000257_N	L915604	["L915604"]	["ac58dea8534f81622f086acd45bcc140327516715e9196386367ca58d82cd607"]	"Schädelnaht"	regular_feminine	034100ac27c66f24bc8adfe5c65d65d593c94549dd679c0a0ad1498605db6e9c	no	["feminine"]	[{"rank":"normal","statement":"L915604$434E43CE-8801-410A-B80D-FBB08D2A5798","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Schädelnähte"],"s_pl_dat":["Schädelnähten"],"s_pl_gen":["Schädelnähte"],"s_pl_nom":["Schädelnähte"],"s_sg_acc":["Schädelnaht"],"s_sg_dat":["Schädelnaht"],"s_sg_gen":["Schädelnaht"],"s_sg_nom":["Schädelnaht"]}	{"s_pl_acc":["L915604-F8"],"s_pl_dat":["L915604-F7"],"s_pl_gen":["L915604-F6"],"s_pl_nom":["L915604-F5"],"s_sg_acc":["L915604-F4"],"s_sg_dat":["L915604-F3"],"s_sg_gen":["L915604-F2"],"s_sg_nom":["L915604-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000258_N	L916818	["L916818"]	["afdf3aee73d84224b994f25ac78df461e2eee08a8835b445cdbc6c6c74ad2beb"]	"Tandemdampfmaschine"	invariant	00028c2d74b9f3bd0c8651f06bdb12cef28035d8c32cf6c1b9faba09125c1f76	no	["feminine"]	[{"rank":"normal","statement":"L916818$377E450F-2492-42C6-8775-69052DC9CD4F","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Tandemdampfmaschinen"],"s_pl_dat":["Tandemdampfmaschinen"],"s_pl_gen":["Tandemdampfmaschinen"],"s_pl_nom":["Tandemdampfmaschinen"],"s_sg_acc":["Tandemdampfmaschine"],"s_sg_dat":["Tandemdampfmaschine"],"s_sg_gen":["Tandemdampfmaschine"],"s_sg_nom":["Tandemdampfmaschine"]}	{"s_pl_acc":["L916818-F8"],"s_pl_dat":["L916818-F7"],"s_pl_gen":["L916818-F6"],"s_pl_nom":["L916818-F5"],"s_sg_acc":["L916818-F4"],"s_sg_dat":["L916818-F3"],"s_sg_gen":["L916818-F2"],"s_sg_nom":["L916818-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000259_N	L916893	["L916893"]	["edbb22daab0a033cf778e41a3bb4bdc75ef6b70c40006b455242faf680d7034f"]	"Taxidermist"	irregular_full	0097022e205531630f3a46bd27c322dec1ce94b607d01c0b7354c1846b9cd999	no	["masculine"]	[{"rank":"normal","statement":"L916893$48820F54-8D74-46C9-81D5-7B676A9F18EC","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Taxidermisten"],"s_pl_dat":["Taxidermisten"],"s_pl_gen":["Taxidermisten"],"s_pl_nom":["Taxidermisten"],"s_sg_acc":["Taxidermisten"],"s_sg_dat":["Taxidermisten"],"s_sg_gen":["Taxidermisten"],"s_sg_nom":["Taxidermist"]}	{"s_pl_acc":["L916893-F8"],"s_pl_dat":["L916893-F6"],"s_pl_gen":["L916893-F4"],"s_pl_nom":["L916893-F2"],"s_sg_acc":["L916893-F7"],"s_sg_dat":["L916893-F5"],"s_sg_gen":["L916893-F3"],"s_sg_nom":["L916893-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000260_N	L917023	["L917023"]	["3d5b502882899ea545de6e89ee2e3cb99f0f86d1c57cbf0413bc68e0d0084fbc"]	"Mc-Job"	hyphenated	01564ea27b14c78021a76de6940dd6c2547fb5c783ed3b80b39bf1b994f9440f	no	["masculine"]	[{"rank":"normal","statement":"L917023$E52C395B-83D4-477B-849C-E72EA91E9B88","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Mc-Jobs"],"s_pl_dat":["Mc-Jobs"],"s_pl_gen":["Mc-Jobs"],"s_pl_nom":["Mc-Jobs"],"s_sg_acc":["Mc-Job"],"s_sg_dat":["Mc-Job"],"s_sg_gen":["Mc-Jobs"],"s_sg_nom":["Mc-Job"]}	{"s_pl_acc":["L917023-F8"],"s_pl_dat":["L917023-F7"],"s_pl_gen":["L917023-F6"],"s_pl_nom":["L917023-F5"],"s_sg_acc":["L917023-F4"],"s_sg_dat":["L917023-F3"],"s_sg_gen":["L917023-F2"],"s_sg_nom":["L917023-F1"]}	[]	[]	[]	[]	none_recorded	["hyphen"]	[]	automatic
wdn_000261_N	L917352	["L917352"]	["a897910c1f1e223095e6dfc55677781cafc97f30150cf516ed78d398076e9e0f"]	"Kotkäfer"	regular_masculine	002e532e2f73a0e87214868d5170fd0c722afeb725de76ddf2b40cb2a57c7f0c	no	["masculine"]	[{"rank":"normal","statement":"L917352$9B2CE20D-A007-4638-992A-4BDBD22135E9","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Kotkäfer"],"s_pl_dat":["Kotkäfern"],"s_pl_gen":["Kotkäfer"],"s_pl_nom":["Kotkäfer"],"s_sg_acc":["Kotkäfer"],"s_sg_dat":["Kotkäfer"],"s_sg_gen":["Kotkäfers"],"s_sg_nom":["Kotkäfer"]}	{"s_pl_acc":["L917352-F8"],"s_pl_dat":["L917352-F7"],"s_pl_gen":["L917352-F6"],"s_pl_nom":["L917352-F5"],"s_sg_acc":["L917352-F4"],"s_sg_dat":["L917352-F3"],"s_sg_gen":["L917352-F2"],"s_sg_nom":["L917352-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000262_N	L918271	["L918271"]	["d688f93239d21f009bf8dc7485165b1c8c42c04b8c73750b24f41f782b75f4ac"]	"Zeilendrucker"	regular_masculine	000f35315c60d9c97ee7a8b4bf1791c794152b0cb16ee72775d634617cf0e929	no	["masculine"]	[{"rank":"normal","statement":"L918271$D7D8DAFC-D682-4000-B875-AA2980AE9874","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Zeilendrucker"],"s_pl_dat":["Zeilendruckern"],"s_pl_gen":["Zeilendrucker"],"s_pl_nom":["Zeilendrucker"],"s_sg_acc":["Zeilendrucker"],"s_sg_dat":["Zeilendrucker"],"s_sg_gen":["Zeilendruckers"],"s_sg_nom":["Zeilendrucker"]}	{"s_pl_acc":["L918271-F8"],"s_pl_dat":["L918271-F7"],"s_pl_gen":["L918271-F6"],"s_pl_nom":["L918271-F5"],"s_sg_acc":["L918271-F4"],"s_sg_dat":["L918271-F3"],"s_sg_gen":["L918271-F2"],"s_sg_nom":["L918271-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000263_N	L919838	["L919838"]	["8a9d195cb93986cb6c422fb25d1e2914b96dae7af6a4fbfcda6b01ea26d2ba90"]	"Metabasis"	invariant	00038a75a353aba42750b7dff082d87d53cb708031cd484a4eef47ca25c1d8b2	no	["feminine"]	[{"rank":"normal","statement":"L919838$0E5BE8FF-4DEC-4217-9079-3C61AC0E0627","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Metabasen"],"s_pl_dat":["Metabasen"],"s_pl_gen":["Metabasen"],"s_pl_nom":["Metabasen"],"s_sg_acc":["Metabasis"],"s_sg_dat":["Metabasis"],"s_sg_gen":["Metabasis"],"s_sg_nom":["Metabasis"]}	{"s_pl_acc":["L919838-F8"],"s_pl_dat":["L919838-F7"],"s_pl_gen":["L919838-F6"],"s_pl_nom":["L919838-F5"],"s_sg_acc":["L919838-F4"],"s_sg_dat":["L919838-F3"],"s_sg_gen":["L919838-F2"],"s_sg_nom":["L919838-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000264_N	L920090	["L920090"]	["ec2c8a8963447b0636a37612a830269c102f9e9af2533dd37ecf40e0160b1717"]	"Amtsgehilfe"	irregular_full	00855b8a0e19f5e1cee57560652e188215eab6cfbf7f81d931623c7176b9d4d9	no	["masculine"]	[{"rank":"normal","statement":"L920090$DA126F97-192C-4E24-AB15-4C873535E589","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Amtsgehilfen"],"s_pl_dat":["Amtsgehilfen"],"s_pl_gen":["Amtsgehilfen"],"s_pl_nom":["Amtsgehilfen"],"s_sg_acc":["Amtsgehilfen"],"s_sg_dat":["Amtsgehilfen"],"s_sg_gen":["Amtsgehilfen"],"s_sg_nom":["Amtsgehilfe"]}	{"s_pl_acc":["L920090-F8"],"s_pl_dat":["L920090-F7"],"s_pl_gen":["L920090-F6"],"s_pl_nom":["L920090-F5"],"s_sg_acc":["L920090-F4"],"s_sg_dat":["L920090-F3"],"s_sg_gen":["L920090-F2"],"s_sg_nom":["L920090-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000265_N	L922736	["L922736"]	["151f2b2ebb9cc4035271dca1977b6003ec98f5aea9f8adbc0a424ecddb8b749b"]	"Staatskirchentum"	regular_neuter	00708c02399c241991c18c744d9359da27728b469c83c48efb2bd14ac566afa1	no	["neuter"]	[{"rank":"normal","statement":"L922736$A2A7E9A7-2965-4F55-9A01-A9583B4A1E77","value":"Q1775461"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Staatskirchentümer"],"s_pl_dat":["Staatskirchentümern"],"s_pl_gen":["Staatskirchentümer"],"s_pl_nom":["Staatskirchentümer"],"s_sg_acc":["Staatskirchentum"],"s_sg_dat":["Staatskirchentum"],"s_sg_gen":["Staatskirchentums"],"s_sg_nom":["Staatskirchentum"]}	{"s_pl_acc":["L922736-F8"],"s_pl_dat":["L922736-F7"],"s_pl_gen":["L922736-F6"],"s_pl_nom":["L922736-F5"],"s_sg_acc":["L922736-F4"],"s_sg_dat":["L922736-F3"],"s_sg_gen":["L922736-F2"],"s_sg_nom":["L922736-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000266_N	L923436	["L923436"]	["51409dbb11d22f1f8f921d7f1fa951105e075c7459a1eb455143f8ddbaea0747"]	"Lamellenverschluss"	regular_masculine	003791bff2518b44b12d9e0ee94e0528e091bb7b2dbe4d0043c8dfe33c3ae51c	no	["masculine"]	[{"rank":"normal","statement":"L923436$208A6F18-854F-42B0-A0BA-C5AF37B1C565","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Lamellenverschlüsse"],"s_pl_dat":["Lamellenverschlüssen"],"s_pl_gen":["Lamellenverschlüsse"],"s_pl_nom":["Lamellenverschlüsse"],"s_sg_acc":["Lamellenverschluss"],"s_sg_dat":["Lamellenverschluss"],"s_sg_gen":["Lamellenverschlusses"],"s_sg_nom":["Lamellenverschluss"]}	{"s_pl_acc":["L923436-F8"],"s_pl_dat":["L923436-F7"],"s_pl_gen":["L923436-F6"],"s_pl_nom":["L923436-F5"],"s_sg_acc":["L923436-F4"],"s_sg_dat":["L923436-F3"],"s_sg_gen":["L923436-F2"],"s_sg_nom":["L923436-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000267_N	L924301	["L924301"]	["d8bfaef847ea82c7745286f9100d74b455bbb934f04f45f5e4b8cc80fee464ec"]	"Rabbit-Punch"	hyphenated	01183c10485ac939659c7e486daf9b2862b95a5b4a997478ffcb1074fa3378ee	no	["masculine"]	[{"rank":"normal","statement":"L924301$5C331D9B-564A-4F91-9163-81F7D61ACAC7","value":"Q499327"}]	ordinary	[]	[]	none	{}	{}	[]	[]	[]	[]	none_recorded	["hyphen"]	[]	automatic
wdn_000268_N	L927806	["L927806"]	["b0542cdbae1934096f7aff5c05fef9a225eff5bd0b043c00ce97d0bf093948b8"]	"Skolopender"	regular_masculine	0034ed7c92fa6addabf858d330a91729f3726d6f7699cc02bd603bdf81bf16c7	no	["masculine"]	[{"rank":"normal","statement":"L927806$98039ADB-6D58-417E-8AE3-705783B4FCAE","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Skolopender"],"s_pl_dat":["Skolopendern"],"s_pl_gen":["Skolopender"],"s_pl_nom":["Skolopender"],"s_sg_acc":["Skolopender"],"s_sg_dat":["Skolopender"],"s_sg_gen":["Skolopenders"],"s_sg_nom":["Skolopender"]}	{"s_pl_acc":["L927806-F8"],"s_pl_dat":["L927806-F7"],"s_pl_gen":["L927806-F6"],"s_pl_nom":["L927806-F5"],"s_sg_acc":["L927806-F4"],"s_sg_dat":["L927806-F3"],"s_sg_gen":["L927806-F2"],"s_sg_nom":["L927806-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000269_N	L928111	["L928111"]	["96ddba94ce938e0318ed69ad41242acc4b34b13fbfd7d9328dedef22e465ac41"]	"Höflichkeitsgemüse"	regular_neuter	007c252a57c6ead96545b4457308876689fbdcb02626626c2bcc5d85c2c06404	no	["neuter"]	[{"rank":"normal","statement":"L928111$B11F6910-40D3-4BCB-A5C3-37B0570C0478","value":"Q1775461"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Höflichkeitsgemüse"],"s_pl_dat":["Höflichkeitsgemüsen"],"s_pl_gen":["Höflichkeitsgemüse"],"s_pl_nom":["Höflichkeitsgemüse"],"s_sg_acc":["Höflichkeitsgemüse"],"s_sg_dat":["Höflichkeitsgemüse"],"s_sg_gen":["Höflichkeitsgemüses"],"s_sg_nom":["Höflichkeitsgemüse"]}	{"s_pl_acc":["L928111-F8"],"s_pl_dat":["L928111-F7"],"s_pl_gen":["L928111-F6"],"s_pl_nom":["L928111-F5"],"s_sg_acc":["L928111-F4"],"s_sg_dat":["L928111-F3"],"s_sg_gen":["L928111-F2"],"s_sg_nom":["L928111-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000270_N	L928538	["L928538"]	["078214e3cc8d25d94cf9331b01e90db42c572f1a6f8eb931412064dd97476e22"]	"Gesellschaftslöwe"	irregular_full	00234c4879aa426ce58c926a285a23bee76cd29ecbafe36818f0a69ddf277486	no	["masculine"]	[{"rank":"normal","statement":"L928538$CA44675D-9E54-4FFA-90D8-886EDAEF0129","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Gesellschaftslöwen"],"s_pl_dat":["Gesellschaftslöwen"],"s_pl_gen":["Gesellschaftslöwen"],"s_pl_nom":["Gesellschaftslöwen"],"s_sg_acc":["Gesellschaftslöwen"],"s_sg_dat":["Gesellschaftslöwen"],"s_sg_gen":["Gesellschaftslöwen"],"s_sg_nom":["Gesellschaftslöwe"]}	{"s_pl_acc":["L928538-F8"],"s_pl_dat":["L928538-F7"],"s_pl_gen":["L928538-F6"],"s_pl_nom":["L928538-F5"],"s_sg_acc":["L928538-F4"],"s_sg_dat":["L928538-F3"],"s_sg_gen":["L928538-F2"],"s_sg_nom":["L928538-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000271_N	L928632	["L928632"]	["987216fa3b017e309f8d8c1ba3f8fe8de1a768d6316233d9fe2769e16660a8b3"]	"Gegenspionage"	partial_evidence	0020c6d19a96bbb16478a5dc52d4eb5bc285bbdab5bd6377f63cbcd8a6ce6fbc	no	["feminine"]	[{"rank":"normal","statement":"L928632$5592587D-B51E-4A39-94B0-5C6E77906FF7","value":"Q1775415"}]	ordinary	[]	[]	partial	{"s_sg_acc":["Gegenspionage"],"s_sg_dat":["Gegenspionage"],"s_sg_gen":["Gegenspionage"],"s_sg_nom":["Gegenspionage"]}	{"s_sg_acc":["L928632-F4"],"s_sg_dat":["L928632-F3"],"s_sg_gen":["L928632-F2"],"s_sg_nom":["L928632-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000272_N	L928648	["L928648"]	["40137d6d6443e54e0d735db7083eed0f0979c756da96ec72189308de62741a61"]	"Geldausgabeautomat"	irregular_full	017d26ca754025ae4e066d748c8b29e299a6490e470acb80fbfa2a82fd53958e	no	["masculine"]	[{"rank":"normal","statement":"L928648$FB544150-62B4-4EAE-A06C-8944754CE501","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Geldausgabeautomaten"],"s_pl_dat":["Geldausgabeautomaten"],"s_pl_gen":["Geldausgabeautomaten"],"s_pl_nom":["Geldausgabeautomaten"],"s_sg_acc":["Geldausgabeautomaten"],"s_sg_dat":["Geldausgabeautomaten"],"s_sg_gen":["Geldausgabeautomaten"],"s_sg_nom":["Geldausgabeautomat"]}	{"s_pl_acc":["L928648-F8"],"s_pl_dat":["L928648-F6"],"s_pl_gen":["L928648-F4"],"s_pl_nom":["L928648-F2"],"s_sg_acc":["L928648-F7"],"s_sg_dat":["L928648-F5"],"s_sg_gen":["L928648-F3"],"s_sg_nom":["L928648-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000273_N	L928815	["L928815"]	["6e7b8572f02c3c8d847b4492e6a493a42f41209c45a1d116dd6534d57655847f"]	"Geheimfavorit"	irregular_full	00ad002cbed8383f062d3dfa4f854de2d2e2dd4d07c4f039197ca9aba6df54e6	no	["masculine"]	[{"rank":"normal","statement":"L928815$B2312037-9829-44F6-B004-1610F266317E","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Geheimfavoriten"],"s_pl_dat":["Geheimfavoriten"],"s_pl_gen":["Geheimfavoriten"],"s_pl_nom":["Geheimfavoriten"],"s_sg_acc":["Geheimfavoriten"],"s_sg_dat":["Geheimfavoriten"],"s_sg_gen":["Geheimfavoriten"],"s_sg_nom":["Geheimfavorit"]}	{"s_pl_acc":["L928815-F8"],"s_pl_dat":["L928815-F7"],"s_pl_gen":["L928815-F6"],"s_pl_nom":["L928815-F5"],"s_sg_acc":["L928815-F4"],"s_sg_dat":["L928815-F3"],"s_sg_gen":["L928815-F2"],"s_sg_nom":["L928815-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000274_N	L928910	["L928910"]	["c2ca91a6ec1d781cb0f0a8dc42d67103d6a1575b427397598137edddb2df5c2f"]	"Geheimbote"	irregular_full	0049d9c4e01aa92fa50a8aa6b1b18a0d583f128d2eee53976f29598fd8da4009	no	["masculine"]	[{"rank":"normal","statement":"L928910$B45C9911-A8F2-4EE3-98D1-FA594F6C65CC","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Geheimboten"],"s_pl_dat":["Geheimboten"],"s_pl_gen":["Geheimboten"],"s_pl_nom":["Geheimboten"],"s_sg_acc":["Geheimboten"],"s_sg_dat":["Geheimboten"],"s_sg_gen":["Geheimboten"],"s_sg_nom":["Geheimbote"]}	{"s_pl_acc":["L928910-F8"],"s_pl_dat":["L928910-F7"],"s_pl_gen":["L928910-F6"],"s_pl_nom":["L928910-F5"],"s_sg_acc":["L928910-F4"],"s_sg_dat":["L928910-F3"],"s_sg_gen":["L928910-F2"],"s_sg_nom":["L928910-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000275_N	L930912	["L930912"]	["d055a0c8da4c516eac7325016dcc92dd30a9ba36d6fba1702e0e3eccfd1293ea"]	"Vorratsdaten"	plural_only	02bab1fb4f50bba24c3e1b1c64ce2a599ad9d2b60e29a536b3c75d00ec0b3368	no	[]	[]	plural_only	[{"rank":"normal","statement":"L930912$FEC9FAA9-7E0A-4E68-987A-CBFF16F94709","value":"Q138246"}]	[]	complete	{"s_pl_acc":["Vorratsdaten"],"s_pl_dat":["Vorratsdaten"],"s_pl_gen":["Vorratsdaten"],"s_pl_nom":["Vorratsdaten"]}	{"s_pl_acc":["L930912-F4"],"s_pl_dat":["L930912-F3"],"s_pl_gen":["L930912-F2"],"s_pl_nom":["L930912-F1"]}	[]	[]	[]	[]	none_recorded	[]	["missing_gender"]	automatic
wdn_000276_N	L931703	["L931703"]	["b88338cb9da3571c4c1587098475bf07ad8ee3c8756516b954bb773bce6da344"]	"Spitzenverdienerin"	invariant	0007c1329bea8b966f7531f96d9a228a7b35d799a1f6e62d68028e98339e69a8	no	["feminine"]	[{"rank":"normal","statement":"L931703$15ECA228-91E0-431C-871A-AE29B1B58D19","value":"Q1775415"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Spitzenverdienerinnen"],"s_pl_dat":["Spitzenverdienerinnen"],"s_pl_gen":["Spitzenverdienerinnen"],"s_pl_nom":["Spitzenverdienerinnen"],"s_sg_acc":["Spitzenverdienerin"],"s_sg_dat":["Spitzenverdienerin"],"s_sg_gen":["Spitzenverdienerin"],"s_sg_nom":["Spitzenverdienerin"]}	{"s_pl_acc":["L931703-F8"],"s_pl_dat":["L931703-F7"],"s_pl_gen":["L931703-F6"],"s_pl_nom":["L931703-F5"],"s_sg_acc":["L931703-F4"],"s_sg_dat":["L931703-F3"],"s_sg_gen":["L931703-F2"],"s_sg_nom":["L931703-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000277_N	L931894	["L931894"]	["9cbc22025070a5805b60cd6920f76dc3632f453585b889edf431088f9ca0aa5b"]	"Sierra Leonerin"	multiword	01b9daed1b067189706b67e136f572890acdd4b7fbe2c64465f979b073854483	no	["feminine"]	[{"rank":"normal","statement":"L931894$69C0330A-2C71-4C9A-8165-886CF3C72E6E","value":"Q1775415"}]	ordinary	[]	[]	none	{}	{}	[]	[]	[]	[]	none_recorded	["whitespace"]	[]	automatic
wdn_000278_N	L932960	["L932960"]	["f7738d7500d7294367e98fc7501c9a2a7e53210accebba26cc885e330564fb80"]	"Old School"	multiword	00657e2774ce934fcdc4da78d5816533c3e5cc84cc804fcf5545870cd287c3c5	no	["feminine"]	[{"rank":"normal","statement":"L932960$C9EBEC69-6D49-43DA-8300-6E48D7EC4E54","value":"Q1775415"}]	ordinary	[]	[]	none	{}	{}	[]	[]	[]	[]	none_recorded	["whitespace"]	[]	automatic
wdn_000279_N	L932990	["L932990"]	["7532d9bb4aab875e91317d7683b9bc30d79ea7d789378677714019ff51510050"]	"Höchstpunktzahl"	partial_evidence	00295b4f4f27e75cc58ade2fa3270dd963fb4b128e77e5db5974874a526199c9	no	["feminine"]	[{"rank":"normal","statement":"L932990$5ABFF9F8-6178-4FA7-BF93-F763569CD162","value":"Q1775415"}]	ordinary	[]	[]	none	{}	{}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000280_N	L932997	["L932997"]	["c41ba291cd2aa7dfc58393a7da002a25a6e2606200cb246dccc3c69b87e697ff"]	"Ladeschütze"	irregular_full	011d4227c951ebf1271dc696fef54c182f1589dfc1c12b56d104360c74aa5e9e	no	["masculine"]	[{"rank":"normal","statement":"L932997$9FB43740-F29A-471E-90A9-F7082D3F6D63","value":"Q499327"}]	ordinary	[]	[]	complete	{"s_pl_acc":["Ladeschützen"],"s_pl_dat":["Ladeschützen"],"s_pl_gen":["Ladeschützen"],"s_pl_nom":["Ladeschützen"],"s_sg_acc":["Ladeschützen"],"s_sg_dat":["Ladeschützen"],"s_sg_gen":["Ladeschützen"],"s_sg_nom":["Ladeschütze"]}	{"s_pl_acc":["L932997-F8"],"s_pl_dat":["L932997-F6"],"s_pl_gen":["L932997-F4"],"s_pl_nom":["L932997-F2"],"s_sg_acc":["L932997-F7"],"s_sg_dat":["L932997-F5"],"s_sg_gen":["L932997-F3"],"s_sg_nom":["L932997-F1"]}	[]	[]	[]	[]	none_recorded	[]	[]	automatic
wdn_000281_N	L933359	["L933359"]	["e9dc148bd9b7844589d5a606153539aa57231803f0fbc2c4df16b984eef64e76"]	"Ménage à trois"	multiword	051ab41508dff62f6221f90c5b149599f897e4b8aebfe308483b236c55b4f588	no	["feminine"]	[{"rank":"normal","statement":"L933359$5BECD7F8-631E-42A3-BF9A-7BB078D359FB","value":"Q1775415"}]	ordinary	[]	[]	none	{}	{}	[]	[]	[]	[]	none_recorded	["whitespace"]	[]	automatic
wdn_000282_N	L933923	["L933923"]	["445e8721ddcbaf70285c4d6f2913a69f56196b6dbd165aa393159fa3bb8f6b8f"]	"SBZ"	abbreviation	02f176cae2c50cac299687ab8f397acea6f6708ffdb9f6456f5981f8440ba625	no	["feminine"]	[{"rank":"normal","statement":"L933923$F0203E49-E684-4B81-B0CE-EF6F68FD7DD8","value":"Q1775415"}]	ordinary	[]	[]	partial	{"s_sg_acc":["SBZ"],"s_sg_dat":["SBZ"],"s_sg_gen":["SBZ"],"s_sg_nom":["SBZ"]}	{"s_sg_acc":["L933923-F4"],"s_sg_dat":["L933923-F3"],"s_sg_gen":["L933923-F2"],"s_sg_nom":["L933923-F1"]}	[]	[]	[]	[]	none_recorded	["abbreviation"]	[]	automatic
